id	title	description	link	image_link	availability	price	brand	condition	google_product_category	product_type	identifier_exists
3578	Epson ERC-38 B Ribbon Cartridge	The Epson ERC-38 B Ribbon Cartridge is a high-performance ribbon designed to work seamlessly with a range of Epson dot matrix printers.	https://trinatechtonersandprinters.co.ke/product?id=3578	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/Epson-ERC-38-B-Ribbon.png	in stock	600 KES	Epson	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Inks & Toner Cartridges	no
4511	Epson Ecotank L1800 Single Function Inktank A3 Photo Printer	The Epson EcoTank L1800 Single Function InkTank A3 Photo Printer is a professional-grade printer designed for photographers, graphic designers, and businesses.	https://trinatechtonersandprinters.co.ke/product?id=4511	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/01/Epson-L1800-Printer.png	in stock	150000 KES	Epson	new	Electronics > Print, Copy, Scan & Fax > Printers, Copiers & Fax Machines	Printers & Copiers	no
4496	Epson Ecotank L3210 A4 All-In-One Ink Tank Printer	The Epson EcoTank L3210 A4 All-in-One Ink Tank Printer is a highly efficient and cost-effective printing solution designed for homes and small offices.	https://trinatechtonersandprinters.co.ke/product?id=4496	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/01/Epson-L3210-Printer.png	in stock	26000 KES	Epson	new	Electronics > Print, Copy, Scan & Fax > Printers, Copiers & Fax Machines	Printers & Copiers	no
4499	Epson Ecotank L3250 A4 Wi-Fi All-In-One Ink Tank Printer	The Epson EcoTank L3250 A4 Wi-Fi All-in-One Ink Tank Printer is a versatile and cost-efficient solution for home offices and small businesses.	https://trinatechtonersandprinters.co.ke/product?id=4499	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/01/Epson-L3250-Printer.png	in stock	27000 KES	Epson	new	Electronics > Print, Copy, Scan & Fax > Printers, Copiers & Fax Machines	Printers & Copiers	no
4502	Epson Ecotank L4260 A4 Wi-Fi Duplex All-In-One Ink Tank Printer	The Epson EcoTank L4260 A4 Wi-Fi Duplex All-in-One Ink Tank Printer is a highly efficient, cost-effective solution for businesses and home offices.	https://trinatechtonersandprinters.co.ke/product?id=4502	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/01/Epson-L4260-Printer.png	in stock	48000 KES	Epson	new	Electronics > Print, Copy, Scan & Fax > Printers, Copiers & Fax Machines	Printers & Copiers	no
4493	Epson Ecotank L5290 A4 Wi-Fi All-In-One Ink Tank Printer	The Epson EcoTank L5290 A4 Wi-Fi All-in-One Ink Tank Printer is a versatile and cost-effective printing solution designed for home offices and small businesses.	https://trinatechtonersandprinters.co.ke/product?id=4493	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/01/Epson-L5290-Printer.png	in stock	57000 KES	Epson	new	Electronics > Print, Copy, Scan & Fax > Printers, Copiers & Fax Machines	Printers & Copiers	no
4505	Epson Ecotank L6490 A4 Ink Tank Printer	The Epson EcoTank L6490 A4 Ink Tank Printer is an advanced, high-performance solution for growing businesses that require efficient, high-volume printing.	https://trinatechtonersandprinters.co.ke/product?id=4505	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/01/Epson-L6490-Printer.png	in stock	70000 KES	Epson	new	Electronics > Print, Copy, Scan & Fax > Printers, Copiers & Fax Machines	Printers & Copiers	no
4508	Epson Ecotank L6570 Wi-Fi Duplex Multifunction Adf Inktank Office Printer	The Epson EcoTank L6570 Wi-Fi Duplex Multifunction ADF InkTank Office Printer is a high-performance, cost-efficient solution for businesses.	https://trinatechtonersandprinters.co.ke/product?id=4508	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/01/Epson-L6570-Printer.png	in stock	150000 KES	Epson	new	Electronics > Print, Copy, Scan & Fax > Printers, Copiers & Fax Machines	Printers & Copiers	no
4514	Epson L850 Photo All-In-One Ink Tank Printer	The Epson L850 Photo All-in-One Ink Tank Printer is a versatile, high-performance solution for professional-quality photo printing.	https://trinatechtonersandprinters.co.ke/product?id=4514	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/01/Epson-L850-Printer.png	in stock	70000 KES	Epson	new	Electronics > Print, Copy, Scan & Fax > Printers, Copiers & Fax Machines	Printers & Copiers	no
5317	Epson LQ-2190 Ribbon Cartridge	EPSON LQ-2190 RIBBON CARTRIDGE	https://trinatechtonersandprinters.co.ke/product?id=5317	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/Epson-LQ-2190-Ribbon-Cartridge.webp	in stock	1200 KES	Epson	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Epson Ribbons & Inks	no
5316	Epson LQ-350 Generic Ribbon Black Cartridge	EPSON LQ-350 GENERIC RIBBON BLACK CARTRIDGE	https://trinatechtonersandprinters.co.ke/product?id=5316	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/Epson-LQ-350-Generic-Ribbon-Black-Cartridge.webp	in stock	600 KES	Epson	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Epson Ribbons & Inks	no
5315	Epson LQ-350 Original Ribbon Black Cartridge	EPSON LQ-350 ORIGINAL RIBBON BLACK CARTRIDGE	https://trinatechtonersandprinters.co.ke/product?id=5315	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/Epson-LQ-350-Original-Ribbon-Black-Cartridge.webp	in stock	600 KES	Epson	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Epson Ribbons & Inks	no
3576	Epson LQ-590 Ribbon Cartridge	Compatible with: Epson LQ-590 (including LQ-590H) Epson LQ-590II Epson LQ-590IIN	https://trinatechtonersandprinters.co.ke/product?id=3576	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/Epson-LQ-590-Ribbon.png	in stock	1000 KES	Epson	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Inks & Toner Cartridges	no
5314	Epson LQ-590/690 Generic Ribbon Black Cartridge	EPSON LQ-590/690 GENERIC RIBBON BLACK CARTRIDGE	https://trinatechtonersandprinters.co.ke/product?id=5314	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/Epson-LQ-590-690-Generic-Ribbon-Black-Cartridge.webp	in stock	1000 KES	Epson	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Epson Ribbons & Inks	no
5313	Epson LQ-590/690 Genuine Ribbon Black Cartridge	EPSON LQ-590/690 GENUINE RIBBON BLACK CARTRIDGE	https://trinatechtonersandprinters.co.ke/product?id=5313	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/Epson-LQ-590-690-Genuine-Ribbon-Black-Cartridge.webp	in stock	1000 KES	Epson	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Epson Ribbons & Inks	no
3574	Epson LQ-680 Ribbon Cartridge	The Epson LQ-680 Ribbon Cartridge offers reliability and consistent performance for both personal and business use.	https://trinatechtonersandprinters.co.ke/product?id=3574	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/Epson-LQ-680-Ribbon.png	in stock	500 KES	Epson	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Inks & Toner Cartridges	no
3569	Epson LQ-690 Ribbon Cartridge	Compatible with: Epson LQ-690 Epson LQ-690+ Epson LQ-680 Pro Epson LQ-590 / 590II / 590II NT	https://trinatechtonersandprinters.co.ke/product?id=3569	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/Epson-Ribbon-LQ-690.png	in stock	1200 KES	Epson	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Inks & Toner Cartridges	no
5312	Epson LX-300/350 Ribbon Cartridge	EPSON LX-300/350 RIBBON CARTRIDGE	https://trinatechtonersandprinters.co.ke/product?id=5312	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/Epson-LX-300-350-Ribbon-Cartridge-1.webp	in stock	600 KES	Epson	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Epson Ribbons & Inks	no
4517	Epson LX-350 Impact Dot Matrix Printer	The Epson LX-350 Impact Dot Matrix Printer is a durable, high-performance printer designed for businesses that require reliable, high-speed printing for forms and reports.	https://trinatechtonersandprinters.co.ke/product?id=4517	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/01/Epson-LX-350-Printer.png	in stock	35000 KES	Epson	new	Electronics > Print, Copy, Scan & Fax > Printers, Copiers & Fax Machines	Printers & Copiers	no
3571	Epson LX-350 Ribbon Cartridge	The Epson LX-350 Ribbon Cartridge is an essential accessory for those using the Epson LX-350 dot matrix printer.	https://trinatechtonersandprinters.co.ke/product?id=3571	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/Epson-LX-300-Ribbon.png	in stock	600 KES	Epson	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Inks & Toner Cartridges	no
3434	Epson Perfection V39 Scanner	The Epson Perfection V39 Scanner is a compact and efficient solution for anyone needing high-quality scans at home or in the office.	https://trinatechtonersandprinters.co.ke/product?id=3434	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/epson-v39-scanner.png	in stock	23000 KES	Epson	new	Electronics > Print, Copy, Scan & Fax > Printers, Copiers & Fax Machines	Scanner	no
5311	Epson Ribbon DFX9000 Black Cartridge	EPSON RIBBON DFX9000 BLACK CARTRIDGE	https://trinatechtonersandprinters.co.ke/product?id=5311	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/Epson-Ribbon-DFX9000-Black-Cartridge.webp	in stock	1500 KES	Epson	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Epson Ribbons & Inks	no
5310	Epson Ribbon ERC38/39 Original For TM300A Black	EPSON RIBBON ERC38/39 ORIGINAL FOR TM300A BLACK	https://trinatechtonersandprinters.co.ke/product?id=5310	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/Epson-Ribbon-ERC38-39-Original-For-TM300A-Black.webp	in stock	600 KES	Epson	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Epson Ribbons & Inks	no
5309	Epson Ribbon LQ-2170/2180/2190 Black	EPSON RIBBON LQ-2170/2180/2190 BLACK	https://trinatechtonersandprinters.co.ke/product?id=5309	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/Epson-Ribbon-LQ-2170-2180-2190-Black.webp	in stock	1200 KES	Epson	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Epson Ribbons & Inks	no
5308	Epson Ribbons LX-350 Black Cartridge	EPSON RIBBONS LX-350 BLACK CARTRIDGE	https://trinatechtonersandprinters.co.ke/product?id=5308	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/Epson-Ribbons-LX-350-Black-Cartridge.webp	in stock	600 KES	Epson	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Epson Ribbons & Inks	no
5318	Epson T6735 Light Cyan Ink Bottle 70ML	EPSON T6735 LIGHT CYAN INK BOTTLE 70ML	https://trinatechtonersandprinters.co.ke/product?id=5318	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/Epson-T6735-Light-Cyan-Ink-Bottle-70ML.webp	in stock	300 KES	Epson	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Epson Ribbons & Inks	no
5283	Royal Premium Epson 103 Ink CMYK	ROYAL PREMIUM EPSON 103 INK CMYK	https://trinatechtonersandprinters.co.ke/product?id=5283	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/Royal-Premium-Epson-103-Ink-CMYK.webp	in stock	400 KES	Epson	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Master Rolls & Inks	no
4599	HP 05A Black Original Laserjet Toner Cartridge (CE505A)	Compatible with: HP LaserJet P2035 HP LaserJet P2035n HP LaserJet P2055 HP LaserJet P2055d HP LaserJet P2055dn HP LaserJet P2055x	https://trinatechtonersandprinters.co.ke/product?id=4599	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/07/HP-05A-Black-Original-LaserJet-Toner-Cartridge.png	in stock	7000 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Inks & Toner Cartridges	no
5185	HP 05A Black Toner Laserjet (CE505A)	HP 05A BLACK TONER LASERJET (CE505A	https://trinatechtonersandprinters.co.ke/product?id=5185	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-05A-Black-Toner-Laserjet-CE505A.webp	in stock	6000 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	HP Original Toners	no
5184	HP 103A Black Neverstop Toner Reload Kit (1103A)	HP 103A BLACK NEVERSTOP TONER RELOAD KIT (1103A	https://trinatechtonersandprinters.co.ke/product?id=5184	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-103A-Black-Neverstop-Toner-Reload-Kit-1103A.webp	in stock	4000 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	HP Original Toners	no
5183	HP 104A Black Laser Imaging Drum (W1104A)	HP 104A BLACK LASER IMAGING DRUM (W1104A	https://trinatechtonersandprinters.co.ke/product?id=5183	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-104A-Black-Laser-Imaging-Drum-W1104A.webp	in stock	7000 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	HP Original Toners	no
5182	HP 106A Black Toner Cartridge (W1106A)	HP 106A BLACK TONER CARTRIDGE (W1106A	https://trinatechtonersandprinters.co.ke/product?id=5182	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-106A-Black-Toner-Cartridge-W1106A.webp	in stock	7500 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	HP Original Toners	no
4175	HP 107A Black Original Laserjet Toner Cartridge	Compatible with: HP LaserJet 107 Series: 107a, 107w, 107r HP LaserJet Pro MFP 130 Series: 135a, 135w HP LaserJet Pro MFP 137fnw	https://trinatechtonersandprinters.co.ke/product?id=4175	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/01/HP-107A-Black-Original-LaserJet-Toner.png	in stock	7500 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Inks & Toner Cartridges	no
5181	HP 107A Black Toner Cartridge (W1107A)	HP 107A BLACK TONER CARTRIDGE (W1107A	https://trinatechtonersandprinters.co.ke/product?id=5181	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-107A-Black-Toner-Cartridge-W1107A.webp	in stock	7500 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	HP Original Toners	no
4793	HP 117A Black Original Laserjet Toner Cartridge	Compatible with: HP Color LaserJet 150a / 150nw HP Color LaserJet MFP 178nw HP Color LaserJet MFP 179fnw / 179fng	https://trinatechtonersandprinters.co.ke/product?id=4793	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2025/07/HP-117A-Black-Original-Toner.png	in stock	7500 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Inks & Toner Cartridges	no
5180	HP 117A Black Toner Cartridge (W2070A)	HP 117A BLACK TONER CARTRIDGE (W2070A	https://trinatechtonersandprinters.co.ke/product?id=5180	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-117A-Black-Toner-Cartridge-W2070A.webp	in stock	7500 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	HP Original Toners	no
5179	HP 117A Cym Toner Laserjet Cartridge Each (CF214A)	HP 117A CYM TONER LASERJET CARTRIDGE EACH (CF214A	https://trinatechtonersandprinters.co.ke/product?id=5179	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-117A-Cym-Toner-Laserjet-Cartridge-Each-CF214A.webp	in stock	7500 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	HP Original Toners	no
5178	HP 11A Black Toner Original Laserjet (Q6511A)	HP 11A BLACK TONER ORIGINAL LASERJET (Q6511A	https://trinatechtonersandprinters.co.ke/product?id=5178	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-11A-Black-Toner-Original-Laserjet-Q6511A.webp	in stock	11000 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	HP Original Toners	no
5177	HP 120A Imaging Drum (W1120)	HP 120A IMAGING DRUM (W1120	https://trinatechtonersandprinters.co.ke/product?id=5177	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-120A-Imaging-Drum-W1120.webp	in stock	15000 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	HP Original Toners	no
5502	HP 121 Black Ink Original Cartridge (CC640HE)	HP 121 BLACK INK ORIGINAL CARTRIDGE (CC640HE	https://trinatechtonersandprinters.co.ke/product?id=5502	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-121-Black-Ink-Original-Cartridge-CC640HE.webp	in stock	2800 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Original Hp Ink Cartridges	no
3588	HP 121 Black Original Ink Cartridge	The HP 121 Black Ink Cartridge offers reliable, high-quality printing for both home and office use.	https://trinatechtonersandprinters.co.ke/product?id=3588	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-121-Black-Ink.png	in stock	4500 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Inks & Toner Cartridges	no
5501	HP 121 Tri Color Ink Original Cartridge (CC640HE)	HP 121 TRI COLOR INK ORIGINAL CARTRIDGE (CC640HE	https://trinatechtonersandprinters.co.ke/product?id=5501	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-121-Tri-Color-Ink-Original-Cartridge-CC640HE.webp	in stock	3500 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Original Hp Ink Cartridges	no
3590	HP 121 Tri-Colour Original Ink Cartridge	The HP 121 Tri-colour Ink Cartridge is your go-to solution for producing vibrant, true-to-life color prints.	https://trinatechtonersandprinters.co.ke/product?id=3590	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-121-Tri-color-Original-Ink.png	in stock	4000 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Inks & Toner Cartridges	no
5500	HP 122 Black Ink Cartridge (CH561HE)	HP 122 BLACK INK CARTRIDGE (CH561HE	https://trinatechtonersandprinters.co.ke/product?id=5500	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-122-Black-Ink-Cartridge-CH561HE.webp	in stock	2500 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Original Hp Ink Cartridges	no
3911	HP 122 Black Original Ink Cartridge	The HP 122 Black Original Ink Cartridge is designed to provide exceptional print quality with sharp, crisp black text.	https://trinatechtonersandprinters.co.ke/product?id=3911	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-122-Black-Original-Ink.png	in stock	2700 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Inks & Toner Cartridges	no
5499	HP 122 Tri Color Ink Cartridge (CH562HE)	HP 122 TRI COLOR INK CARTRIDGE (CH562HE	https://trinatechtonersandprinters.co.ke/product?id=5499	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-122-Tri-Color-Ink-Cartridge-CH562HE.webp	in stock	3000 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Original Hp Ink Cartridges	no
3914	HP 122 Tri-Colour Original Ink Cartridge	The HP 122 Tri-colour Original Ink Cartridge is designed to bring your prints to life with bright, vibrant colours.	https://trinatechtonersandprinters.co.ke/product?id=3914	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-122-Tri-colour-Original-Ink.png	in stock	2600 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Inks & Toner Cartridges	no
5498	HP 123 Black Ink Advantage Cartridge (C2P10AE)	HP 123 BLACK INK ADVANTAGE CARTRIDGE (C2P10AE	https://trinatechtonersandprinters.co.ke/product?id=5498	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-123-Black-Ink-Advantage-Cartridge-C2P10AE.webp	in stock	3500 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Original Hp Ink Cartridges	no
5497	HP 123 Black Original Ink Cartridge (F6V17AE)	HP 123 BLACK ORIGINAL INK CARTRIDGE (F6V17AE	https://trinatechtonersandprinters.co.ke/product?id=5497	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-123-Black-Original-Ink-Cartridge-F6V17AE.webp	in stock	2200 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Original Hp Ink Cartridges	no
5496	HP 123 Tri Color Original Ink Cartridge (F6V16AE)	HP 123 TRI COLOR ORIGINAL INK CARTRIDGE (F6V16AE	https://trinatechtonersandprinters.co.ke/product?id=5496	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-123-Tri-Color-Original-Ink-Cartridge-F6V16AE.webp	in stock	2200 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Original Hp Ink Cartridges	no
3944	HP 123 Tri-Colour Original Ink Cartridge	Compatible with: HP DeskJet 1110, 1111, 1112 series HP DeskJet 2130, 2132, 2133, 2134, 3630, 3632, 3637 series HP Envy 4513, 4520, 4521, 4522	https://trinatechtonersandprinters.co.ke/product?id=3944	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2024/12/HP-123-Tri-colour-Original-Ink.png	in stock	2300 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	Inks & Toner Cartridges	no
5176	HP 125A Black Toner Laserjet Catridge (CB540A)	HP 125A BLACK TONER LASERJET CATRIDGE (CB540A	https://trinatechtonersandprinters.co.ke/product?id=5176	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-125A-Black-Toner-Laserjet-Catridge-CB540A.webp	in stock	4500 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	HP Original Toners	no
5175	HP 125A Cyan Toner Laserjet Catridge (CB541A)	HP 125A CYAN TONER LASERJET CATRIDGE (CB541A	https://trinatechtonersandprinters.co.ke/product?id=5175	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-125A-Cyan-Toner-Laserjet-Catridge-CB541A.webp	in stock	4500 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	HP Original Toners	no
5174	HP 125A Magneta Toner Laserjet (CB543A)	HP 125A MAGNETA TONER LASERJET (CB543A	https://trinatechtonersandprinters.co.ke/product?id=5174	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-125A-Magneta-Toner-Laserjet-CB543A.webp	in stock	4500 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	HP Original Toners	no
5173	HP 125A Yellow Toner Laserjet Catridge (CB542A)	HP 125A YELLOW TONER LASERJET CATRIDGE (CB542A	https://trinatechtonersandprinters.co.ke/product?id=5173	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-125A-Yellow-Toner-Laserjet-Catridge-CB542A.webp	in stock	4500 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	HP Original Toners	no
5172	HP 126A Black Toner Original Laserjet (CE310A)	HP 126A BLACK TONER ORIGINAL LASERJET (CE310A	https://trinatechtonersandprinters.co.ke/product?id=5172	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-126A-Black-Toner-Original-Laserjet-CE310A.webp	in stock	4500 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	HP Original Toners	no
5171	HP 126A Cyan Toner Original Laserjet (CE311A)	HP 126A CYAN TONER ORIGINAL LASERJET (CE311A	https://trinatechtonersandprinters.co.ke/product?id=5171	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-126A-Cyan-Toner-Original-Laserjet-CE311A.webp	in stock	4500 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	HP Original Toners	no
5170	HP 126A Imaging Drum Laserjet (CE314A)	HP 126A IMAGING DRUM LASERJET (CE314A	https://trinatechtonersandprinters.co.ke/product?id=5170	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-126A-Imaging-Drum-Laserjet-CE314A.webp	in stock	4500 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	HP Original Toners	no
5169	HP 126A Magneta Toner Original Laserjet (CE313A)	HP 126A MAGNETA TONER ORIGINAL LASERJET (CE313A	https://trinatechtonersandprinters.co.ke/product?id=5169	https://old.trinatechtonersandprinters.co.ke/wp-content/uploads/2026/02/HP-126A-Magneta-Toner-Original-Laserjet-CE313A.webp	in stock	4500 KES	HP	new	Electronics > Print, Copy, Scan & Fax > Printer, Copier & Fax Machine Accessories > Toner & Inkjet Cartridges	HP Original Toners	no
